date,open,high,low,close,volume,amount
2020-01-02,4.21,4.27,4.16,4.22,16428601.0,69118710.2
2020-01-03,4.23,4.23,4.15,4.17,12108344.0,50627675.54
2020-01-06,4.11,4.25,4.11,4.24,13806303.0,57921305.91
2020-01-07,4.22,4.29,4.19,4.29,15937308.0,67455731.77
2020-01-08,4.58,4.72,4.57,4.72,20236716.0,95274787.94
2020-01-09,4.88,5.19,4.82,4.83,81218118.0,406585583.34
2020-01-10,4.61,4.7,4.54,4.62,38265923.0,176580175.65
2020-01-13,4.56,4.56,4.38,4.5,24352681.0,108875654.45
2020-01-14,4.47,4.89,4.47,4.71,37358282.0,175628590.89
2020-01-15,4.7,4.7,4.55,4.61,17799101.0,81982109.59
2020-01-16,4.59,4.62,4.52,4.56,11847800.0,53983902.0
2020-01-17,4.6,4.64,4.4,4.41,12915202.0,57926756.82
2020-01-20,4.37,4.43,4.3,4.39,10310304.0,44859173.85
2020-01-21,4.36,4.39,4.22,4.23,10341103.0,44478855.81
2020-01-22,4.23,4.27,4.09,4.22,8878610.0,37127612.24
2020-01-23,4.2,4.24,4.01,4.09,10078700.0,41613353.0
2020-02-03,3.68,3.68,3.68,3.68,4114500.0,15141360.0
2020-02-04,3.34,3.68,3.33,3.61,16900851.0,60474535.15
2020-02-05,3.65,3.82,3.62,3.73,13776656.0,51438123.86
2020-02-06,3.74,3.95,3.71,3.92,14633711.0,56592935.12
2020-02-07,3.94,4.18,3.94,4.09,18091347.0,73375905.98
2020-02-10,4.12,4.18,4.0,4.05,14729222.0,60007830.45
2020-02-11,4.02,4.04,3.91,3.93,11356397.0,44915385.04
2020-02-12,3.95,4.04,3.9,4.02,9986401.0,39584751.94
2020-02-13,4.0,4.02,3.9,3.91,7833615.0,30873526.67
2020-02-14,3.95,3.97,3.87,3.93,7918863.0,31034806.94
2020-02-17,3.94,4.04,3.92,4.03,11956373.0,47644837.86
2020-02-18,4.05,4.2,4.0,4.13,16264947.0,66916433.54
2020-02-19,4.12,4.29,4.08,4.23,21797022.0,91003033.19
2020-02-20,4.22,4.43,4.11,4.31,25136107.0,106045844.06
2020-02-21,4.43,4.74,4.36,4.74,19916480.0,92633485.59
2020-02-24,4.96,4.96,4.59,4.72,61842200.0,296601542.09
2020-02-25,4.36,4.6,4.26,4.56,42534060.0,188201988.15
2020-02-26,4.37,4.74,4.34,4.48,29153069.0,132749915.85
2020-02-27,4.5,4.73,4.35,4.67,32393411.0,146531034.37
2020-02-28,4.8,5.14,4.67,5.14,106048170.0,539396784.76
2020-03-02,5.1,5.38,4.63,5.07,111660555.0,558732233.78
2020-03-03,4.91,5.19,4.86,4.97,69031519.0,344898300.97
2020-03-04,4.81,4.87,4.74,4.85,40773062.0,196119808.11
2020-03-05,4.9,4.9,4.7,4.71,40552136.0,193063667.61
2020-03-06,4.62,4.84,4.52,4.69,38823057.0,180535088.79
2020-03-09,4.6,4.6,4.42,4.43,26040603.0,118037644.93
2020-03-10,4.28,4.53,4.24,4.5,21809402.0,95401368.55
2020-03-11,4.47,4.56,4.4,4.41,15414004.0,69027993.79
2020-03-12,4.32,4.39,4.26,4.32,12275341.0,52994138.3
2020-03-13,4.1,4.26,4.02,4.21,15063349.0,62642438.9
2020-03-16,4.27,4.38,4.11,4.16,16068487.0,68598496.48
2020-03-17,4.17,4.25,3.89,4.09,12009972.0,48731854.89
2020-03-18,4.15,4.18,4.0,4.0,8970282.0,36801039.64
2020-03-19,3.95,4.06,3.91,4.02,9115707.0,36235005.28
2020-03-20,4.05,4.12,4.02,4.1,7454234.0,30318216.26
2020-03-23,4.02,4.03,3.92,3.92,8536900.0,34012984.0
2020-03-24,4.0,4.08,3.93,4.04,8137365.0,32628188.1
2020-03-25,4.11,4.15,4.06,4.12,8514846.0,34907517.59
2020-03-26,4.08,4.14,4.06,4.07,6655310.0,27233360.8
2020-03-27,4.12,4.15,4.03,4.03,5708701.0,23255643.07
2020-03-30,3.95,3.97,3.83,3.9,7811831.0,30374081.69
2020-03-31,3.91,3.95,3.85,3.85,4344900.0,16910932.0
2020-04-01,3.86,3.91,3.8,3.85,5086701.0,19651831.84
2020-04-02,3.86,4.2,3.8,4.03,12616915.0,50529876.9
2020-04-03,3.98,4.03,3.93,3.95,6874313.0,27341359.36
2020-04-07,3.99,4.08,3.99,4.05,6828609.0,27624575.98
2020-04-08,4.08,4.17,4.03,4.12,10213104.0,42033157.88
2020-04-09,4.14,4.15,4.08,4.09,7437686.0,30550115.4
2020-04-10,4.1,4.11,3.95,3.97,6696349.0,26899571.53
2020-04-13,3.97,3.98,3.92,3.94,3624965.0,14321875.5
2020-04-14,3.94,4.05,3.94,4.05,4901660.0,19676606.2
2020-04-15,4.03,4.05,3.98,3.99,4210606.0,16894248.16
2020-04-16,3.96,4.02,3.93,3.98,5263952.0,20923203.59
2020-04-17,4.01,4.08,3.97,4.08,10270662.0,41281979.95
2020-04-20,4.08,4.26,4.03,4.17,15726226.0,65259884.27
2020-04-21,4.12,4.31,4.11,4.25,19103905.0,80935139.06
