date,open,high,low,close,volume,amount
2020-01-02,8.2099486,8.2099486,7.9501401,7.99690563,1015100,15660505.0
2020-01-03,7.98651329,8.06445584,7.96053244,8.03847499,717186,11046745.84
2020-01-06,7.97612095,8.13200605,7.96053244,8.13200605,1085400,16888376.0
2020-01-07,8.13200605,8.17877158,8.09043669,8.17877158,812338,12716111.72
2020-01-08,8.16837924,8.20475243,8.03327882,8.06445584,1006800,15719714.0
2020-01-09,8.09563286,8.19955626,8.09563286,8.18396775,736300,11555792.0
2020-01-10,8.20475243,8.20475243,8.07484818,8.11641754,609700,9547794.97
2020-01-13,8.08004435,8.27230264,8.0540635,8.22034094,815501,12801246.68
2020-01-14,8.23073328,8.30867583,8.18396775,8.30867583,858118,13632939.19
2020-01-15,8.30347966,8.39181455,8.16318307,8.33985285,1001805,15909812.55
2020-01-16,8.34504902,8.37102987,8.19436009,8.23073328,823300,13059015.0
2020-01-17,8.22034094,8.26710647,8.16318307,8.25671413,661000,10448361.44
2020-01-20,8.25151796,8.39181455,8.17877158,8.37102987,774900,12354449.0
2020-01-21,8.3658337,8.82309666,8.30347966,8.53730731,2574494,42614226.03
2020-01-22,8.49054178,8.82829283,8.32946051,8.82829283,1877884,31111899.27
2020-01-23,8.6776039,9.63889535,8.67240773,8.8854507,3050133,53347026.23
2020-02-03,7.99690563,8.313872,7.99690563,7.99690563,3353400,51689688.0
2020-02-04,7.99690563,8.79711581,7.9501401,8.66721156,2794392,45449960.11
2020-02-05,8.66721156,9.29075196,8.50093412,9.18682856,3512387,61074818.45
2020-02-06,9.353106,10.01301959,8.99976644,9.72203407,4688605,86512023.09
2020-02-07,9.68566088,10.50665574,9.52457961,10.36635915,5169024,101361392.5
2020-02-10,10.38714383,10.38714383,9.49340259,9.57134514,5369615,101168216.83
2020-02-11,9.39467536,9.57134514,9.05172814,9.21280941,2517782,44834829.01
2020-02-12,9.17124005,9.5609528,9.17124005,9.43104855,1977473,35696825.76
2020-02-13,9.4570294,9.4570294,8.9374124,8.99976644,2558373,44863790.71
2020-02-14,8.99976644,9.17643622,8.8854507,8.92182389,1676391,29071555.32
2020-02-17,8.97898176,9.41546004,8.94260857,9.30634047,1974452,35120678.06
2020-02-18,9.23879026,9.5609528,9.23879026,9.49859876,2327143,42323629.87
2020-02-19,9.42585238,9.49340259,9.03094346,9.14006303,2094983,37373132.13
2020-02-20,9.08290516,9.55056046,9.08290516,9.52457961,2314891,41808047.6
2020-02-21,9.48820642,9.83115364,9.42065621,9.46742174,2529137,46826246.3
2020-02-24,9.37908685,9.55056046,9.32192898,9.45183323,1957759,35467815.67
2020-02-25,9.1972209,9.29075196,8.90103921,9.13486686,2395081,42003374.07
2020-02-26,8.94780474,9.11927835,8.9374124,8.97898176,1139316,19743603.35
2020-02-27,8.92702006,9.10888601,8.92182389,8.9893741,1104459,19176310.36
2020-02-28,8.78672347,8.98417793,8.52691497,8.54769965,2040732,34300749.91
2020-03-02,8.55809199,8.92702006,8.55809199,8.92182389,1055742,17910483.46
2020-03-03,8.91143155,9.16604388,8.833489,8.97378559,1209499,20978746.92
2020-03-04,8.92182389,9.06731665,8.91143155,9.06212048,1034771,17917564.34
2020-03-05,9.15565154,9.19202473,9.00496261,9.1452592,1045943,18342226.34
2020-03-06,9.08810133,9.27516345,8.99976644,9.12447452,886525,15611090.02
2020-03-09,9.05172814,9.0932975,8.833489,8.83868517,1120100,19273557.0
2020-03-10,8.77113496,9.06212048,8.61005369,9.0413358,2016287,34103936.21
2020-03-11,9.09849367,9.44144089,9.08290516,9.0932975,1857787,33073741.16
2020-03-12,9.10368984,9.17124005,8.8854507,8.9374124,1067900,18479475.0
2020-03-13,8.37102987,8.91143155,8.37102987,8.82829283,1226052,20661507.1
2020-03-16,8.94780474,9.0413358,8.6256422,8.64123071,1180899,20020253.3
2020-03-17,8.68280007,9.00496261,8.51132646,9.00496261,1667454,28171505.37
2020-03-18,9.08290516,9.18682856,8.75035028,8.79191964,1335415,23226136.81
2020-03-19,8.75554645,8.92182389,8.63603454,8.87505836,1055104,17826754.73
2020-03-20,8.9374124,8.97898176,8.73995794,8.96339325,872133,14927010.92
2020-03-23,8.93221623,9.38947919,8.76593879,9.16604388,1942123,34100218.89
2020-03-24,9.29075196,9.79997662,9.26996728,9.69605322,3465068,63739841.51
2020-03-25,9.85193832,9.872723,9.42065621,9.5609528,2276548,41975512.48
2020-03-26,9.56614897,9.62850301,9.28035962,9.39467536,1430248,25952751.98
2020-03-27,9.39467536,9.55575663,9.29594813,9.34790983,1110648,20150211.96
2020-03-30,9.25957494,9.34271366,8.84388134,8.84388134,1695387,29464704.55
2020-03-31,8.85946985,8.92182389,8.48534561,8.49573795,1763488,29371926.05
2020-04-01,8.47495327,8.60485752,8.41259923,8.44897242,866187,14199062.1
2020-04-02,8.43338391,8.65681922,8.4177954,8.59966135,683290,11235056.5
2020-04-03,8.59966135,8.69319241,8.4177954,8.48014944,735200,12075160.0
2020-04-07,8.53211114,8.76593879,8.53211114,8.71397709,874577,14627719.98
2020-04-08,8.8854507,8.8854507,8.66201539,8.81790049,793505,13408701.56
2020-04-09,8.833489,8.91143155,8.79711581,8.86466602,605600,10324322.0
2020-04-10,8.6776039,8.88025453,8.58926901,8.6256422,1025389,17139648.15
2020-04-13,8.55289582,8.59966135,8.27749881,8.28789115,1034100,16658633.4
2020-04-14,8.29828349,8.39181455,8.2619103,8.32946051,633200,10134845.0
2020-04-15,8.33465668,8.4177954,8.0021018,8.03327882,1440766,22569521.51
2020-04-16,8.05925967,8.17357541,7.91376691,8.14759456,527730,8208198.44
2020-04-17,8.1579869,8.19436009,8.06965201,8.09043669,553900,8667507.0
2020-04-20,8.08524052,8.14759456,8.02288648,8.08004435,555200,8619360.0
2020-04-21,8.08004435,8.08004435,7.87739372,7.97612095,585100,8921671.0
2020-04-22,7.98651329,8.16837924,7.93455159,8.15279073,566067,8831338.54
2020-04-23,8.15279073,8.24112562,8.04367116,8.08524052,377000,5889202.0
2020-04-24,8.01769031,8.19955626,8.01249414,8.10082903,486116,7577929.88
2020-04-27,8.0540635,8.12161371,7.97612095,8.04367116,368716,5716780.56
2020-04-28,7.90337457,8.0540635,7.47209246,7.82023585,742300,11040045.0
2020-04-29,7.76307798,7.8981784,7.60199671,7.63317373,483800,7201161.0
2020-04-30,7.54483884,7.8462167,7.54483884,7.76827415,449491,6702703.21
2020-05-06,7.6903316,7.88778606,7.6903316,7.88258989,463529,6959842.61
2020-05-07,7.88258989,8.14239839,7.78905883,8.12680988,865200,13409521.0
2020-05-08,8.08524052,8.19436009,8.05925967,8.06445584,481400,7507066.0
2020-05-11,8.0540635,8.18916392,7.95533627,8.09563286,377000,5870641.8
2020-05-12,8.09563286,8.17357541,7.98651329,8.09043669,298627,4631241.58
2020-05-13,8.09043669,8.15279073,8.02288648,8.14239839,282300,4405590.33
2020-05-14,8.05925967,8.14759456,8.05925967,8.11641754,181300,2831798.0
2020-05-15,8.11641754,8.2099486,8.08004435,8.09563286,216100,3374891.0
2020-05-18,8.07484818,8.1579869,8.02288648,8.1579869,332086,5168768.18
2020-05-19,8.23073328,8.37622604,8.13720222,8.3658337,508468,8084818.65
2020-05-20,8.313872,8.50613029,8.27230264,8.27749881,535590,8648299.4
2020-05-21,8.30867583,8.44897242,8.06445584,8.07484818,453131,7109340.74
2020-05-22,8.09043669,8.1579869,8.0021018,8.14239839,242600,3769905.0
2020-05-25,8.08524052,8.14759456,7.95533627,8.12161371,230668,3571508.8
2020-05-26,8.08004435,8.28789115,8.08004435,8.24112562,416500,6600607.45
2020-05-27,8.24112562,8.28789115,8.11122137,8.14759456,287209,4522467.1
2020-05-28,8.12680988,8.16837924,8.00729797,8.14239839,420000,6546044.5
2020-05-29,8.15279073,8.29308732,8.11641754,8.28789115,440534,6985651.02
2020-06-01,8.313872,8.73476177,8.22034094,8.68280007,1274078,21064544.56
